datetime,field1,field2,field3,field4
2021-10-16T14:00:00.000Z,8.1,21,5.2,1010
2021-10-16T15:00:00.000Z,7.1,21,6.8,834
2021-10-16T16:00:00.000Z,6.5,22,5.3,842
2021-10-16T17:00:00.000Z,6.8,20,6.4,708
2021-10-16T18:00:00.000Z,5.7,21,5.6,708
2021-10-16T19:00:00.000Z,5.6,16,8.4,963
2021-10-16T20:00:00.000Z,8.3,20,6.3,790
2021-10-16T21:00:00.000Z,7,19,5.8,1018
2021-10-16T22:00:00.000Z,7.4,19,5.9,737
2021-10-16T23:00:00.000Z,6.1,22,7.6,1024
2021-10-17T00:00:00.000Z,5.6,22,6.4,646
2021-10-17T01:00:00.000Z,8,20,6.9,787
2021-10-17T02:00:00.000Z,7.2,21,7.5,902
2021-10-17T03:00:00.000Z,7.7,14,8,1009
2021-10-17T04:00:00.000Z,6.1,16,5.8,729
2021-10-17T05:00:00.000Z,7.1,14,7.4,790
2021-10-17T06:00:00.000Z,6.6,16,6.8,960
2021-10-17T07:00:00.000Z,8.7,18,8.2,669
2021-10-17T08:00:00.000Z,5.5,17,8,1012
2021-10-17T09:00:00.000Z,6.4,21,8.2,867
2021-10-17T10:00:00.000Z,6.2,14,7.8,692
2021-10-17T11:00:00.000Z,8.7,14,5.7,651
2021-10-17T12:00:00.000Z,6.8,21,5.4,940
2021-10-17T13:00:00.000Z,5.9,16,8.2,625
2021-10-17T14:00:00.000Z,6.3,22,7.7,826
2021-10-17T15:00:00.000Z,6.2,19,8.5,993
2021-10-17T16:00:00.000Z,6.6,16,5.4,731
2021-10-17T17:00:00.000Z,6,22,7.2,672
2021-10-17T18:00:00.000Z,7.5,17,7.2,737
2021-10-17T19:00:00.000Z,7.2,14,6,984
2021-10-17T20:00:00.000Z,6.3,14,5.3,824
2021-10-17T21:00:00.000Z,6.3,20,6.1,723
2021-10-17T22:00:00.000Z,7.2,17,6.1,850
2021-10-17T23:00:00.000Z,6.8,17,6.8,623
2021-10-18T00:00:00.000Z,5.9,14,5.5,979
2021-10-18T01:00:00.000Z,8.6,17,6.9,932
2021-10-18T02:00:00.000Z,7.8,15,7.8,836
2021-10-18T03:00:00.000Z,8.3,19,5.9,1016
2021-10-18T04:00:00.000Z,6.4,19,6.4,925
2021-10-18T05:00:00.000Z,8.7,15,7,993
2021-10-18T06:00:00.000Z,7.7,20,5.7,912
2021-10-18T07:00:00.000Z,7.3,16,7.4,847
2021-10-18T08:00:00.000Z,5.3,19,8.2,719
2021-10-18T09:00:00.000Z,8.3,14,6.3,867
2021-10-18T10:00:00.000Z,5.4,15,7.8,811
2021-10-18T11:00:00.000Z,7.4,15,8.3,724
2021-10-18T12:00:00.000Z,7.2,14,7.5,720
2021-10-18T13:00:00.000Z,7.8,22,6.9,661
2021-10-18T14:00:00.000Z,6.5,17,5.5,1023
2021-10-18T15:00:00.000Z,7,17,5.8,899
2021-10-18T16:00:00.000Z,5.6,22,7.3,730
2021-10-18T17:00:00.000Z,6.8,17,7.8,895
2021-10-18T18:00:00.000Z,6.9,16,7.7,704
2021-10-18T19:00:00.000Z,8.7,17,8,851
2021-10-18T20:00:00.000Z,6.8,19,7.1,720
2021-10-18T21:00:00.000Z,8.9,22,5.5,1008
2021-10-18T22:00:00.000Z,6.7,15,5.2,869
2021-10-18T23:00:00.000Z,5.5,20,5.3,870
2021-10-19T00:00:00.000Z,8.5,17,6.7,864
2021-10-19T01:00:00.000Z,7.3,17,6.2,958
2021-10-19T02:00:00.000Z,7.1,20,8.2,884
2021-10-19T03:00:00.000Z,5.4,21,8,641
2021-10-19T04:00:00.000Z,7.4,21,6.2,803
2021-10-19T05:00:00.000Z,7.9,19,7.6,952
2021-10-19T06:00:00.000Z,7.8,21,6.3,659
2021-10-19T07:00:00.000Z,8.8,18,7,923
2021-10-19T08:00:00.000Z,8.1,21,6.7,796
2021-10-19T09:00:00.000Z,8.8,18,8.5,964
2021-10-19T10:00:00.000Z,6.8,18,6.3,816
2021-10-19T11:00:00.000Z,6.8,22,6,848
2021-10-19T12:00:00.000Z,7.5,18,6.9,815
2021-10-19T13:00:00.000Z,5.9,14,5.3,996
2021-10-19T14:00:00.000Z,8.6,21,7.7,662
2021-10-19T15:00:00.000Z,6.9,20,5.1,734
2021-10-19T16:00:00.000Z,7.1,15,7,783
2021-10-19T17:00:00.000Z,7.6,22,5.6,1008
2021-10-19T18:00:00.000Z,7.2,20,7,922
2021-10-19T19:00:00.000Z,8.1,16,7.7,966
2021-10-19T20:00:00.000Z,5.7,17,6.6,647
2021-10-19T21:00:00.000Z,8.6,17,6.3,1017
2021-10-19T22:00:00.000Z,6,22,8.5,862
2021-10-19T23:00:00.000Z,6.8,19,7.7,622
2021-10-20T00:00:00.000Z,8.5,14,7.9,784
2021-10-20T01:00:00.000Z,8.2,14,6.5,894
2021-10-20T02:00:00.000Z,8.8,17,6,952
2021-10-20T03:00:00.000Z,6.8,21,5.5,792
2021-10-20T04:00:00.000Z,8.9,17,5.2,659
2021-10-20T05:00:00.000Z,7.9,16,6.5,735
2021-10-20T06:00:00.000Z,6.3,19,8.4,875
2021-10-20T07:00:00.000Z,6.7,21,8.4,790
2021-10-20T08:00:00.000Z,6,17,7.6,688
2021-10-20T09:00:00.000Z,6.5,21,7.2,937
2021-10-20T10:00:00.000Z,8.1,21,6.7,905
2021-10-20T11:00:00.000Z,8.1,16,8,781
2021-10-20T12:00:00.000Z,8,14,6,650
2021-10-20T13:00:00.000Z,5.5,14,8.3,770
2021-10-20T14:00:00.000Z,6.3,15,7.3,686
2021-10-20T15:00:00.000Z,7.3,18,6.7,823
2021-10-20T16:00:00.000Z,6,19,7.4,687
2021-10-20T17:00:00.000Z,6.6,14,7.2,991
2021-10-20T18:00:00.000Z,8,14,8.3,889
2021-10-20T19:00:00.000Z,5.5,15,5.9,945
2021-10-20T20:00:00.000Z,6.1,14,7.4,737
2021-10-20T21:00:00.000Z,6.4,20,5.3,743
2021-10-20T22:00:00.000Z,6.4,21,5.3,633
2021-10-20T23:00:00.000Z,5.6,19,5.5,956
2021-10-21T00:00:00.000Z,7.2,14,8,829
2021-10-21T01:00:00.000Z,7.9,18,8.1,944
2021-10-21T02:00:00.000Z,8.1,17,7.3,947
2021-10-21T03:00:00.000Z,7.7,20,6.7,1001
2021-10-21T04:00:00.000Z,6.6,19,7.6,755
2021-10-21T05:00:00.000Z,8.2,15,6.9,700
2021-10-21T06:00:00.000Z,5.5,16,8.5,716
2021-10-21T07:00:00.000Z,8.5,14,7.6,728
2021-10-21T08:00:00.000Z,7.9,22,7.8,641
2021-10-21T09:00:00.000Z,5.5,17,5.9,658
2021-10-21T10:00:00.000Z,6.3,17,7.1,907
2021-10-21T11:00:00.000Z,8.1,19,8.5,647
2021-10-21T12:00:00.000Z,8,14,6.5,694
2021-10-21T13:00:00.000Z,8.3,14,8.3,638
2021-10-21T14:00:00.000Z,8.8,16,5.9,871
2021-10-21T15:00:00.000Z,5.5,20,7.4,833
2021-10-21T16:00:00.000Z,7.9,21,7.8,636
2021-10-21T17:00:00.000Z,6.8,20,7.4,761
2021-10-21T18:00:00.000Z,8.7,15,8,888
2021-10-21T19:00:00.000Z,6.2,16,8.3,969
2021-10-21T20:00:00.000Z,8.7,17,7,673
2021-10-21T21:00:00.000Z,8,18,7.8,989
2021-10-21T22:00:00.000Z,5.4,14,7.8,705
2021-10-21T23:00:00.000Z,8.2,15,8.4,979
2021-10-22T00:00:00.000Z,8.8,22,6.3,1025
2021-10-22T01:00:00.000Z,7.8,14,6.2,998
2021-10-22T02:00:00.000Z,7.7,15,8.4,1021
2021-10-22T03:00:00.000Z,7.1,20,5.6,997
2021-10-22T04:00:00.000Z,6.3,17,7.8,699
2021-10-22T05:00:00.000Z,5.9,15,6.9,987
2021-10-22T06:00:00.000Z,6.5,21,7.8,880
2021-10-22T07:00:00.000Z,8.2,21,7.4,756
2021-10-22T08:00:00.000Z,8.4,22,7.1,618
2021-10-22T09:00:00.000Z,7.5,17,7.6,803
2021-10-22T10:00:00.000Z,7.5,21,6.1,977
2021-10-22T11:00:00.000Z,7.7,18,5.8,917
2021-10-22T12:00:00.000Z,5.8,22,5.6,882
2021-10-22T13:00:00.000Z,6.9,20,6.2,651
2021-10-22T14:00:00.000Z,7.5,19,7.8,854
2021-10-22T15:00:00.000Z,7.3,18,6.5,784
2021-10-22T16:00:00.000Z,7.2,21,8.2,957
2021-10-22T17:00:00.000Z,5.4,15,6,809
2021-10-22T18:00:00.000Z,6.5,21,7.8,900
2021-10-22T19:00:00.000Z,6.6,22,5.3,618
2021-10-22T20:00:00.000Z,7.4,21,6.3,900
2021-10-22T21:00:00.000Z,7.5,21,7.1,638
2021-10-22T22:00:00.000Z,6.7,21,7.1,705
2021-10-22T23:00:00.000Z,8,20,6.5,863
2021-10-23T00:00:00.000Z,7.5,14,6.9,1007
2021-10-23T01:00:00.000Z,8.1,18,8.2,696
2021-10-23T02:00:00.000Z,5.8,18,5.3,862
2021-10-23T03:00:00.000Z,7.4,17,5.3,1014
2021-10-23T04:00:00.000Z,5.5,22,5.5,1022
2021-10-23T05:00:00.000Z,8.2,15,7.3,957
2021-10-23T06:00:00.000Z,5.7,21,7.3,946
2021-10-23T07:00:00.000Z,7,22,6.1,769
2021-10-23T08:00:00.000Z,5.7,19,7.1,916
2021-10-23T09:00:00.000Z,6.4,21,7.8,768
2021-10-23T10:00:00.000Z,5.6,14,6.3,748
2021-10-23T11:00:00.000Z,6.9,21,8.4,638
2021-10-23T12:00:00.000Z,8.5,16,6.7,622
2021-10-23T13:00:00.000Z,5.7,19,6.3,944
2021-10-23T14:00:00.000Z,6.4,17,6.5,753
2021-10-23T15:00:00.000Z,6.2,20,6.7,664
2021-10-23T16:00:00.000Z,6.8,16,7.9,1010
2021-10-23T17:00:00.000Z,8.3,14,7.5,701
2021-10-23T18:00:00.000Z,7.7,22,8.3,969
2021-10-23T19:00:00.000Z,5.9,22,8.1,773
2021-10-23T20:00:00.000Z,7.3,19,5.8,656
2021-10-23T21:00:00.000Z,7.7,16,7.8,1003
2021-10-23T22:00:00.000Z,8.1,20,5.3,736
2021-10-23T23:00:00.000Z,8.7,22,8.1,739
2021-10-24T00:00:00.000Z,6.6,15,6.3,716
2021-10-24T01:00:00.000Z,6.7,15,7.4,1014
2021-10-24T02:00:00.000Z,8.7,22,8.2,975
2021-10-24T03:00:00.000Z,5.9,16,7.7,634
2021-10-24T04:00:00.000Z,7.9,20,8.5,1001
2021-10-24T05:00:00.000Z,8.8,15,5.5,823
2021-10-24T06:00:00.000Z,7.9,14,7.5,643
2021-10-24T07:00:00.000Z,5.8,15,7,620
2021-10-24T08:00:00.000Z,5.8,14,8.4,862
2021-10-24T09:00:00.000Z,7.3,17,7.8,827
2021-10-24T10:00:00.000Z,7.1,19,8,988
2021-10-24T11:00:00.000Z,8.3,18,7.7,720
2021-10-24T12:00:00.000Z,7.4,15,8.3,1018
2021-10-24T13:00:00.000Z,8.7,19,7,624
2021-10-24T14:00:00.000Z,7.7,22,7.5,748
2021-10-24T15:00:00.000Z,5.7,14,6.9,748
2021-10-24T16:00:00.000Z,8.4,21,7.8,905
2021-10-24T17:00:00.000Z,8.2,16,8.2,958
2021-10-24T18:00:00.000Z,5.8,15,6.7,978
2021-10-24T19:00:00.000Z,6.8,22,8.4,656
2021-10-24T20:00:00.000Z,7.1,14,7.7,943
2021-10-24T21:00:00.000Z,6.8,17,5.7,739
2021-10-24T22:00:00.000Z,7.1,22,5.3,919
2021-10-24T23:00:00.000Z,7.1,18,7,973
2021-10-25T00:00:00.000Z,7.7,19,5.8,911
2021-10-25T01:00:00.000Z,8.5,19,6.3,982
2021-10-25T02:00:00.000Z,5.8,17,6.8,704
2021-10-25T03:00:00.000Z,6.7,18,7.5,878
2021-10-25T04:00:00.000Z,5.5,17,7.1,737
2021-10-25T05:00:00.000Z,6.4,16,5.3,1012
2021-10-25T06:00:00.000Z,6.5,14,6.5,761
2021-10-25T07:00:00.000Z,7.8,19,8,736
2021-10-25T08:00:00.000Z,7.2,17,5.4,873
2021-10-25T09:00:00.000Z,5.8,22,6.1,689
2021-10-25T10:00:00.000Z,6.2,18,6.6,947
2021-10-25T11:00:00.000Z,6.8,17,6.9,708
2021-10-25T12:00:00.000Z,8.8,18,5.8,645
2021-10-25T13:00:00.000Z,6.8,16,7,622
2021-10-25T14:00:00.000Z,6,22,6.9,877
2021-10-25T15:00:00.000Z,7.5,18,5.8,658
2021-10-25T16:00:00.000Z,7.8,16,7.1,787
2021-10-25T17:00:00.000Z,7.6,15,5.2,746
2021-10-25T18:00:00.000Z,8.3,15,7.7,850
2021-10-25T19:00:00.000Z,5.9,21,6.2,647
2021-10-25T20:00:00.000Z,6.1,16,8.2,726
2021-10-25T21:00:00.000Z,8.8,16,7.7,632
2021-10-25T22:00:00.000Z,6.9,15,5.4,790
2021-10-25T23:00:00.000Z,5.8,18,7.1,701
2021-10-26T00:00:00.000Z,8.2,17,6.5,764
2021-10-26T01:00:00.000Z,6.4,16,5.8,1001
2021-10-26T02:00:00.000Z,8.6,22,6.4,954
2021-10-26T03:00:00.000Z,6.1,16,8.2,1022
2021-10-26T04:00:00.000Z,8.3,21,6.9,866
2021-10-26T05:00:00.000Z,8.6,14,5.4,789
2021-10-26T06:00:00.000Z,5.9,14,5.6,997
2021-10-26T07:00:00.000Z,7.4,22,5.2,916
2021-10-26T08:00:00.000Z,6.2,21,6.7,832
2021-10-26T09:00:00.000Z,6.8,17,8.5,889
2021-10-26T10:00:00.000Z,8.1,19,8.2,778
2021-10-26T11:00:00.000Z,5.3,19,6.2,1025
2021-10-26T12:00:00.000Z,8.7,18,5.5,1024
2021-10-26T13:00:00.000Z,6.2,14,7.7,990
2021-10-26T14:00:00.000Z,6.6,15,8,868
2021-10-26T15:00:00.000Z,6.6,16,7.2,774
2021-10-26T16:00:00.000Z,5.7,21,5.5,816
2021-10-26T17:00:00.000Z,6.3,16,5.6,853
2021-10-26T18:00:00.000Z,8.1,14,8.1,856
2021-10-26T19:00:00.000Z,6.4,20,6.8,786
2021-10-26T20:00:00.000Z,5.5,15,6.6,931
2021-10-26T21:00:00.000Z,7.6,14,7.3,774
2021-10-26T22:00:00.000Z,7,17,6.7,899
2021-10-26T23:00:00.000Z,7.7,21,6.7,765
2021-10-27T00:00:00.000Z,8.7,19,7.3,948
2021-10-27T01:00:00.000Z,8.5,21,5.4,719
2021-10-27T02:00:00.000Z,7.9,15,5.3,734
2021-10-27T03:00:00.000Z,7.5,14,7.9,677
2021-10-27T04:00:00.000Z,7,14,8.2,873
2021-10-27T05:00:00.000Z,6.3,20,8.3,988
2021-10-27T06:00:00.000Z,7.7,14,8,795
2021-10-27T07:00:00.000Z,5.8,18,7,855
2021-10-27T08:00:00.000Z,7,15,7.7,965
2021-10-27T09:00:00.000Z,7.2,20,5.5,927
2021-10-27T10:00:00.000Z,6.9,19,8.5,999
2021-10-27T11:00:00.000Z,6.6,14,6.5,971
2021-10-27T12:00:00.000Z,8.6,19,7.4,746
2021-10-27T13:00:00.000Z,5.7,22,6,864
2021-10-27T14:00:00.000Z,6.4,20,7.6,616
2021-10-27T15:00:00.000Z,8.7,20,5.6,755
2021-10-27T16:00:00.000Z,6.9,14,7.8,657
2021-10-27T17:00:00.000Z,7.4,14,5.7,860
2021-10-27T18:00:00.000Z,6.1,21,5.7,798
2021-10-27T19:00:00.000Z,7.2,15,6.4,924
2021-10-27T20:00:00.000Z,8.6,17,6.4,954
2021-10-27T21:00:00.000Z,6.1,14,7.5,664
2021-10-27T22:00:00.000Z,6.1,14,6.3,941
2021-10-27T23:00:00.000Z,6.3,19,7.7,891
2021-10-28T00:00:00.000Z,5.6,21,7.8,738
2021-10-28T01:00:00.000Z,5.6,19,5.6,891
2021-10-28T02:00:00.000Z,8.7,20,5.8,995
2021-10-28T03:00:00.000Z,7.1,22,6.8,645
2021-10-28T04:00:00.000Z,8.6,22,8,956
2021-10-28T05:00:00.000Z,7.7,22,5.4,684
2021-10-28T06:00:00.000Z,5.7,22,8.4,637
2021-10-28T07:00:00.000Z,6.7,18,6.9,823
2021-10-28T08:00:00.000Z,7.9,19,8,728
2021-10-28T09:00:00.000Z,7.2,19,7.1,656
2021-10-28T10:00:00.000Z,5.9,14,8.4,656
2021-10-28T11:00:00.000Z,8,17,5.4,780
2021-10-28T12:00:00.000Z,8.5,16,6,708
2021-10-28T13:00:00.000Z,5.8,21,7.6,874
2021-10-28T14:00:00.000Z,7.9,20,5.6,859
2021-10-28T15:00:00.000Z,8.6,21,5.3,705
2021-10-28T16:00:00.000Z,6.2,19,6.4,714
2021-10-28T17:00:00.000Z,7,22,5.8,892
2021-10-28T18:00:00.000Z,6.3,15,6.5,637
2021-10-28T19:00:00.000Z,7.3,15,5.7,895
2021-10-28T20:00:00.000Z,6.2,15,5.9,978
2021-10-28T21:00:00.000Z,8.4,14,5.7,776
2021-10-28T22:00:00.000Z,7.6,15,6.9,889
2021-10-28T23:00:00.000Z,6.6,16,7,728
2021-10-29T00:00:00.000Z,5.9,17,6.3,726
2021-10-29T01:00:00.000Z,7.1,17,5.3,714
2021-10-29T02:00:00.000Z,7.5,14,5.3,715
2021-10-29T03:00:00.000Z,5.4,14,7.9,1006
2021-10-29T04:00:00.000Z,8.8,21,5.6,877
2021-10-29T05:00:00.000Z,7.8,17,7.8,809
2021-10-29T06:00:00.000Z,8.4,14,7.8,882
2021-10-29T07:00:00.000Z,5.9,16,5.7,716
2021-10-29T08:00:00.000Z,7.4,18,7.4,742
2021-10-29T09:00:00.000Z,6.3,18,8,881
2021-10-29T10:00:00.000Z,6,19,8.3,934
2021-10-29T11:00:00.000Z,6.3,14,6.1,940
2021-10-29T12:00:00.000Z,5.5,21,7.8,787
2021-10-29T13:00:00.000Z,5.6,14,6.6,1022
2021-10-29T14:00:00.000Z,5.4,19,8.3,935
2021-10-29T15:00:00.000Z,8.1,14,6.4,916
2021-10-29T16:00:00.000Z,8.1,16,7.4,760
2021-10-29T17:00:00.000Z,8.6,16,8.4,1002
2021-10-29T18:00:00.000Z,7.4,20,6.4,985
2021-10-29T19:00:00.000Z,8.8,17,8.3,690
2021-10-29T20:00:00.000Z,7.8,14,6.3,874
2021-10-29T21:00:00.000Z,8.7,14,8,712
2021-10-29T22:00:00.000Z,6.9,18,6.1,961
2021-10-29T23:00:00.000Z,5.6,15,8.2,732
2021-10-30T00:00:00.000Z,7.9,17,5.3,782
2021-10-30T01:00:00.000Z,6.1,20,5.8,706
2021-10-30T02:00:00.000Z,7.5,17,7.3,765
2021-10-30T03:00:00.000Z,8.7,22,7.3,654
2021-10-30T04:00:00.000Z,6.5,17,8.2,795
2021-10-30T05:00:00.000Z,8.6,16,6.4,768
2021-10-30T06:00:00.000Z,8.5,18,7.3,635
2021-10-30T07:00:00.000Z,6.2,19,6.9,871
2021-10-30T08:00:00.000Z,7.4,19,6,947
2021-10-30T09:00:00.000Z,8.4,17,5.3,971
2021-10-30T10:00:00.000Z,8.7,17,7.6,994
2021-10-30T11:00:00.000Z,7.5,21,7.3,1017
2021-10-30T12:00:00.000Z,8.7,22,6.2,644
2021-10-30T13:00:00.000Z,7.8,15,7.3,860
2021-10-30T14:00:00.000Z,5.7,14,8.3,684
2021-10-30T15:00:00.000Z,6.3,14,7.8,859
2021-10-30T16:00:00.000Z,8.6,14,6.3,657
2021-10-30T17:00:00.000Z,6.6,16,7,738
2021-10-30T18:00:00.000Z,7.1,19,5.6,626
2021-10-30T19:00:00.000Z,8.1,20,5.1,688
2021-10-30T20:00:00.000Z,8.5,21,7,980
2021-10-30T21:00:00.000Z,8.6,16,6.2,964
2021-10-30T22:00:00.000Z,8.6,17,8.3,1015
2021-10-30T23:00:00.000Z,7.1,19,6.1,664
2021-10-31T00:00:00.000Z,8.8,21,7.5,890
2021-10-31T02:00:00.000Z,7.9,21,6.5,959
2021-10-31T03:00:00.000Z,5.3,14,7.4,905
2021-10-31T04:00:00.000Z,8,22,6.7,960
2021-10-31T05:00:00.000Z,6.1,14,6.6,890
2021-10-31T06:00:00.000Z,7.4,15,6.4,649
2021-10-31T07:00:00.000Z,6,22,7,662
2021-10-31T08:00:00.000Z,8.6,18,7.3,857
2021-10-31T09:00:00.000Z,5.7,18,6.4,880
2021-10-31T10:00:00.000Z,5.4,17,7.6,912
2021-10-31T11:00:00.000Z,5.6,16,7.6,637
2021-10-31T12:00:00.000Z,6.1,21,5.2,817
2021-10-31T13:00:00.000Z,7.9,14,7.9,658
2021-10-31T14:00:00.000Z,6.1,21,5.1,824
2021-10-31T15:00:00.000Z,8,22,7.9,675
2021-10-31T16:00:00.000Z,5.7,16,7.1,976
2021-10-31T17:00:00.000Z,5.4,20,7,1022
2021-10-31T18:00:00.000Z,6,14,7.8,823
2021-10-31T19:00:00.000Z,5.5,15,6.9,911
2021-10-31T20:00:00.000Z,8.4,15,5.2,850
2021-10-31T21:00:00.000Z,6.3,15,7.7,662
2021-10-31T22:00:00.000Z,5.9,16,7.5,641
2021-10-31T23:00:00.000Z,7.6,20,8.3,782
2021-11-01T00:00:00.000Z,6.1,14,5.1,929
2021-11-01T01:00:00.000Z,6.9,14,5.6,919
2021-11-01T02:00:00.000Z,6.4,17,5.5,1024
2021-11-01T03:00:00.000Z,7.7,20,8.2,661
2021-11-01T04:00:00.000Z,7,19,7,973
2021-11-01T05:00:00.000Z,5.8,16,6.3,965
2021-11-01T06:00:00.000Z,8,22,6.8,889
2021-11-01T07:00:00.000Z,8.3,21,6.7,807
2021-11-01T08:00:00.000Z,8.8,21,6.8,781
2021-11-01T09:00:00.000Z,7.1,18,6.2,670
2021-11-01T10:00:00.000Z,6.4,20,6.1,820
2021-11-01T11:00:00.000Z,7.6,19,7.8,983
2021-11-01T12:00:00.000Z,6,18,5.8,953
2021-11-01T13:00:00.000Z,7.5,20,7.9,913
2021-11-01T14:00:00.000Z,6,19,6.9,802
2021-11-01T15:00:00.000Z,8.3,17,6.3,626
2021-11-01T16:00:00.000Z,8.5,14,8.4,724
2021-11-01T17:00:00.000Z,7.6,22,7.9,1012
2021-11-01T18:00:00.000Z,8.5,18,8.1,824
2021-11-01T19:00:00.000Z,5.6,20,8.5,799
2021-11-01T20:00:00.000Z,5.5,15,8.5,866
2021-11-01T21:00:00.000Z,7.4,22,6.5,869
2021-11-01T22:00:00.000Z,8.2,16,5.2,884
2021-11-01T23:00:00.000Z,8.3,14,6,761
2021-11-02T00:00:00.000Z,8.3,20,6,755
2021-11-02T01:00:00.000Z,7.8,14,7.2,696
2021-11-02T02:00:00.000Z,7.2,16,6.3,833
2021-11-02T03:00:00.000Z,5.4,17,5.2,883
2021-11-02T04:00:00.000Z,7.7,15,6.1,792
2021-11-02T05:00:00.000Z,5.7,20,7.2,825
2021-11-02T06:00:00.000Z,8.7,20,5.7,633
2021-11-02T07:00:00.000Z,7.5,22,6.2,756
2021-11-02T08:00:00.000Z,8.2,14,8.3,980
2021-11-02T09:00:00.000Z,5.5,15,8.2,883
2021-11-02T10:00:00.000Z,7.5,22,7.6,751
2021-11-02T11:00:00.000Z,6.4,17,7.3,723
2021-11-02T12:00:00.000Z,8.4,18,7,795
2021-11-02T13:00:00.000Z,6.1,22,8.2,829
2021-11-02T14:00:00.000Z,7.9,20,7,766
2021-11-02T15:00:00.000Z,6.8,18,6,960
2021-11-02T16:00:00.000Z,7.5,20,6.9,677
2021-11-02T17:00:00.000Z,7.3,21,7.4,794
2021-11-02T18:00:00.000Z,8.2,14,8.3,894
2021-11-02T19:00:00.000Z,8.1,19,8.3,655
2021-11-02T20:00:00.000Z,8.5,16,6.7,989
2021-11-02T21:00:00.000Z,6.3,21,7.7,1000
2021-11-02T22:00:00.000Z,8.2,19,7.2,745
2021-11-02T23:00:00.000Z,5.5,17,5.5,790
2021-11-03T00:00:00.000Z,6,22,6.7,984
2021-11-03T01:00:00.000Z,6.5,22,6.5,985
2021-11-03T02:00:00.000Z,7.8,22,6.7,833
2021-11-03T03:00:00.000Z,6.4,22,7.8,752
2021-11-03T04:00:00.000Z,7.9,16,5.2,800
2021-11-03T05:00:00.000Z,8.1,21,8.4,951
2021-11-03T06:00:00.000Z,7.2,18,6.7,769
2021-11-03T07:00:00.000Z,6.6,18,6.3,864
2021-11-03T08:00:00.000Z,7.7,20,5.6,992
2021-11-03T09:00:00.000Z,7.4,15,7,665
2021-11-03T10:00:00.000Z,6.8,14,6.3,994
2021-11-03T11:00:00.000Z,6.9,21,6.3,707
2021-11-03T12:00:00.000Z,6.9,21,5.3,850
2021-11-03T13:00:00.000Z,8.3,18,5.2,711
2021-11-03T14:00:00.000Z,8,20,5.6,725
2021-11-03T15:00:00.000Z,8,20,7.5,955
2021-11-03T16:00:00.000Z,7.6,16,6.7,967
2021-11-03T17:00:00.000Z,6.9,21,6.6,675
2021-11-03T18:00:00.000Z,8.2,15,6.1,790
2021-11-03T19:00:00.000Z,7.8,22,7.9,739
2021-11-03T20:00:00.000Z,6.7,22,6,896
2021-11-03T21:00:00.000Z,8.5,21,7.9,845
2021-11-03T22:00:00.000Z,6.1,21,5.3,872
2021-11-03T23:00:00.000Z,6.8,17,7.5,634
2021-11-04T00:00:00.000Z,8.2,20,7.7,875
2021-11-04T01:00:00.000Z,5.5,20,6,618
2021-11-04T02:00:00.000Z,5.9,22,8.3,808
2021-11-04T03:00:00.000Z,7.5,15,5.8,798
2021-11-04T04:00:00.000Z,6.3,14,7.2,730
2021-11-04T05:00:00.000Z,7.2,14,8.1,694
2021-11-04T06:00:00.000Z,6.3,17,6.9,829
2021-11-04T07:00:00.000Z,5.6,15,5.8,675
2021-11-04T08:00:00.000Z,8,15,6.7,964
2021-11-04T09:00:00.000Z,7,22,6.9,960
2021-11-04T10:00:00.000Z,7.1,20,7.2,966
2021-11-04T11:00:00.000Z,6.2,14,7.7,1013
2021-11-04T12:00:00.000Z,6,19,7.1,682
2021-11-04T13:00:00.000Z,5.4,20,5.2,712
2021-11-04T14:00:00.000Z,7.6,16,8.4,993
2021-11-04T15:00:00.000Z,7.8,15,6.4,805
2021-11-04T16:00:00.000Z,5.9,20,5.8,773
2021-11-04T17:00:00.000Z,8.2,21,7.5,719
2021-11-04T18:00:00.000Z,6.9,17,5.8,953
2021-11-04T19:00:00.000Z,5.6,22,6.8,829
2021-11-04T20:00:00.000Z,8.5,15,5.8,986
2021-11-04T21:00:00.000Z,5.7,16,6.9,701
2021-11-04T22:00:00.000Z,7.8,21,8,887
2021-11-04T23:00:00.000Z,8.1,19,5.2,961
2021-11-05T00:00:00.000Z,5.8,18,7.1,703
2021-11-05T01:00:00.000Z,8.3,17,6.7,906
2021-11-05T02:00:00.000Z,8.3,16,6.5,901
2021-11-05T03:00:00.000Z,7.6,16,8.4,914
2021-11-05T04:00:00.000Z,7.4,16,6.9,931
2021-11-05T05:00:00.000Z,7.9,21,8.2,913
2021-11-05T06:00:00.000Z,8.3,19,5.2,1016
2021-11-05T07:00:00.000Z,8.6,19,6.2,731
2021-11-05T08:00:00.000Z,6.8,20,7.8,881
2021-11-05T09:00:00.000Z,7.5,21,6.3,730
2021-11-05T10:00:00.000Z,7,22,6,937
2021-11-05T11:00:00.000Z,7,19,7.5,642
2021-11-05T12:00:00.000Z,7.4,14,8,822
2021-11-05T13:00:00.000Z,6.5,19,5.4,725
2021-11-05T14:00:00.000Z,5.8,16,6.1,954
2021-11-05T15:00:00.000Z,7.9,16,5.9,983
2021-11-05T16:00:00.000Z,6.8,16,7.9,733
2021-11-05T17:00:00.000Z,7.1,14,5.7,1002
2021-11-05T18:00:00.000Z,6.7,18,6.7,908
2021-11-05T19:00:00.000Z,6.6,16,5.7,944
2021-11-05T20:00:00.000Z,6,19,7.3,895
